,,,,,,,,,,
,"СПИСЪК НА ПАРАЛЕЛКИТЕ С ДЪРЖАВЕН ПЛАН-ПРИЕМ В VIII КЛАС ЗА УЧЕБНАТА 2022/ 2023 ГОДИНА В ОБЛАСТ СОФИЯ-ГРАД 
с кодове и балообразуване",,,,,,,,,
,,,,,,,,,,
№,Район,Училище,Идентификатор / КОД,Паралелка ,Тип,Балообразуване,Брой паралелки,Общо основание,Мъже,Жени
95,Илинден,"Професионална гимназия по транспорт и енергетика ""Хенри Форд"", ГР.СОФИЯ",2364,Автотранспортна техника - техник (дуална) - АЕ,професионална,(2 * БЕЛ + 2 * МАТ) + (1 * ФА + 1 * ИТ),1,26,0,0
96,Илинден,"Професионална гимназия по транспорт и енергетика ""Хенри Форд"", ГР.СОФИЯ",2367,Автомобилна мехатроника - АЕ (дуална),професионална,(2 * БЕЛ + 2 * МАТ) + (1 * ФА + 1 * ИТ),1,26,0,0
97,Илинден,"Професионална гимназия по транспорт и енергетика ""Хенри Форд"", ГР.СОФИЯ",2376,Автомобилна  мехатроника - АЕ (дуална),професионална,(2 * БЕЛ + 2 * МАТ) + (1 * ФА + 1 * ИТ),1,26,0,0
98,Илинден,"Професионална гимназия по транспорт и енергетика ""Хенри Форд"", ГР.СОФИЯ",2378,Електрически превозни средства - АЕ (дуална),професионална,(2 * БЕЛ + 2 * МАТ) + (1 * ФА + 1 * ИТ),1,26,0,0
99,Илинден,"Професионална гимназия по транспорт и енергетика ""Хенри Форд"", ГР.СОФИЯ",2380,Ремонт на летателни апарати - АЕ,професионална,(2 * БЕЛ + 2 * МАТ) + (1 * ФА + 1 * ИТ),1,26,0,0
100,Илинден,"Професионална гимназия по транспорт и енергетика ""Хенри Форд"", ГР.СОФИЯ",2383,Експлоатация на автомобилния транспорт,професионална,(2 * БЕЛ + 2 * МАТ) + (1 * ФА + 1 * ИТ),1,26,0,0
101,Илинден,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО АУДИО-, ВИДЕО- И  ТЕЛЕКОМУНИКАЦИЯ ""А. С. ПОПОВ""",2752,Компютърни мрежи - АЕ,професионална,(1 * БЕЛ + 3 * МАТ) + (1 * М + 1 * ИТ),1,26,0,0
102,Илинден,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО АУДИО-, ВИДЕО- И  ТЕЛЕКОМУНИКАЦИЯ ""А. С. ПОПОВ""",2756,Телекомуникационни системи - АЕ,професионална,(1 * БЕЛ + 3 * МАТ) + (1 * М + 1 * ИТ),1,26,0,0
103,Илинден,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО АУДИО-, ВИДЕО- И  ТЕЛЕКОМУНИКАЦИЯ ""А. С. ПОПОВ""",2760,Приложно програмиране - АЕ интензивно,професионална,(1 * БЕЛ + 3 * МАТ) + (1 * М + 1 * ИТ),1,26,0,0
104,Илинден,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО АУДИО-, ВИДЕО- И  ТЕЛЕКОМУНИКАЦИЯ ""А. С. ПОПОВ""",2763,Компютърна техника и технологии - АЕ,професионална,(1 * БЕЛ + 3 * МАТ) + (1 * М + 1 * ИТ),1,26,0,0
105,Илинден,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО АУДИО-, ВИДЕО- И  ТЕЛЕКОМУНИКАЦИЯ ""А. С. ПОПОВ""",2769,Системно програмиране - АЕ интензивно,професионална,(1 * БЕЛ + 3 * МАТ) + (1 * М + 1 * ИТ),1,26,0,0
106,Илинден,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО АУДИО-, ВИДЕО- И  ТЕЛЕКОМУНИКАЦИЯ ""А. С. ПОПОВ""",3317,Охранителна техника и системи за сигурност - АЕ,професионална,(1 * БЕЛ + 3 * МАТ) + (1 * М + 1 * ИТ),1,26,0,0
107,Илинден,"Професионална гимназия по хранително-вкусови технологии ""Проф. д-р Георги Павлов""",448,Производство на захар и захарни изделия - АЕ,професионална,(3 * БЕЛ + 1 * МАТ) + (1 * БЗО + 1 * ХООС),1,26,0,0
108,Илинден,"Професионална гимназия по хранително-вкусови технологии ""Проф. д-р Георги Павлов""",452,Производство на месо месни продукти и риба - АЕ,професионална,(3 * БЕЛ + 1 * МАТ) + (1 * БЗО + 1 * ХООС),1,26,0,0
109,Илинден,"Професионална гимназия по хранително-вкусови технологии ""Проф. д-р Георги Павлов""",3671,"Производство на месо, месни продукти и риба",професионална,(3 * БЕЛ + 1 * МАТ) + (1 * БЗО + 1 * ХООС),1,26,0,0
110,Искър,"68. Средно училище ""Академик Никола Обрешков""",2629,Софтуерни и хардуерни науки - АЕ,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * ИТ + 1 * ЧЕз),1,26,0,0
111,Искър,"68. Средно училище ""Академик Никола Обрешков""",3634,Природни науки - АЕ,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЗО + 1 * ХООС),1,26,0,0
112,Искър,"69 Средно  училище ""Димитър Маринов""",887,"Икономическо развитие - АЕ, РЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * М + 1 * ГИ),1,26,0,0
113,Искър,"108 Средно училище  ""Никола Беловеждов""",1852,"Предприемачески  - АЕ интензивно, РЕ",профилирана,(3 * БЕЛ + 1 * МАТ) + (1 * ГИ + 1 * ИТ),1,26,0,0
114,Искър,"108 Средно училище  ""Никола Беловеждов""",3675,"Предприемачески - АЕ интензивно, НЕ",профилирана,(3 * БЕЛ + 1 * МАТ) + (1 * ГИ + 1 * ИТ),1,26,0,0
115,Искър,ПРОФЕСИОНАЛНА ГИМНАЗИЯ  ПО ТРАНСПОРТ,1656,"Митническа и данъчна администрация - АЕ, ИЕ",професионална,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * ИТ),1,26,0,0
116,Искър,ПРОФЕСИОНАЛНА ГИМНАЗИЯ  ПО ТРАНСПОРТ,1665,"Спедиция транспортна и складова логистика - АЕ, НЕ",професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * ИТ),1,26,0,0
117,Искър,ПРОФЕСИОНАЛНА ГИМНАЗИЯ  ПО ТРАНСПОРТ,1677,"Автомобилна мехатроника - АЕ, НЕ",професионална,(2 * БЕЛ + 2 * МАТ) + (1 * ИТ + 1 * ТП),1,26,0,0
118,Искър,ПРОФЕСИОНАЛНА ГИМНАЗИЯ  ПО ТРАНСПОРТ,1684,Автотранспортна техника - монтьор,професионална,(2 * БЕЛ + 2 * МАТ) + (1 * ИТ + 1 * ТП),1,26,0,0
119,Красна поляна,"17 СУ ""Дамян Груев""  с ранно чуждоезиково обучение, ГР.СОФИЯ",2379,Туристическа анимация - ФЕ,професионална,(3 * БЕЛ + 1 * МАТ) + (1 * ГИ + 1 * ЧЕз),1,26,0,0
120,Красна поляна,"28 Средно училище  ""Алеко Константинов""",372,"Софтуерни и хардуерни науки - АЕ интензивно, ИЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * М + 1 * ФА),1,26,0,0
121,Красна поляна,"28 Средно училище  ""Алеко Константинов""",374,"Физическо възпитание и спорт - АЕ, ИЕ",профилирана,(1 * БЕЛ + 1 * МАТ + 2 * СПО) + (1 * БЗО + 1 * ЧЕз),1,26,0,0
122,Красна поляна,"28 Средно училище  ""Алеко Константинов""",3868,"Софтуерни и хардуерни науки - АЕ интензивно, НЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * М + 1 * ФА),1,26,0,0
123,Красна поляна,"123 Средно училищe ""Стефан Стамболов""",631,Логистика на товари и услуги /АЕ/,професионална,(2 * БЕЛ + 2 * МАТ) + (1 * ГИ + 1 * ИТ),1,26,0,0
124,Красна поляна,"123 Средно училищe ""Стефан Стамболов""",3674,Логистика на товари и услуги /НЕ/,професионална,(2 * БЕЛ + 2 * МАТ) + (1 * ГИ + 1 * ИТ),1,26,0,0
125,Красна поляна,"123 Средно училищe ""Стефан Стамболов""",4004,Обществени науки,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * ИЦ + 1 * ГИ),1,26,0,0
126,Красна поляна,"135 средно училище ""Ян Амос Коменски""",2783,Социална работа с деца и семейства в риск - АЕ,професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
127,Красна поляна,"Софийска гимназия  по хлебни   и сладкарски технологии, ГР.СОФИЯ",547,Производство на хляб хлебни и сладкарски изделия - АЕ,професионална,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * БЗО),1,26,0,0
128,Красна поляна,"Софийска гимназия  по хлебни   и сладкарски технологии, ГР.СОФИЯ",563,Декорация на сладкарски изделия - АЕ,професионална,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * ИИ),1,26,0,0
129,Красна поляна,"Софийска гимназия  по хлебни   и сладкарски технологии, ГР.СОФИЯ",568,Сътрудник в малък и среден бизнес  - АЕ,професионална,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * ТП),1,26,0,0
130,Красна поляна,"Софийска гимназия  по хлебни   и сладкарски технологии, ГР.СОФИЯ",573,Контрол на качеството и безопасност на храни и напитки - АЕ,професионална,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * ГИ),1,26,0,0
131,Красна поляна,"Софийска гимназия  по хлебни   и сладкарски технологии, ГР.СОФИЯ",4101,Производство на сладкарски изделия - АЕ,професионална,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * ИИ),1,26,0,0
132,Красно село,"19 СРЕДНО УЧИЛИЩЕ  ""ЕЛИН ПЕЛИН""",3938,Предприемачески - АЕ интензивно /НорвЕ,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * ГИ + 1 * ИТ),1,26,0,0
133,Красно село,"19 СРЕДНО УЧИЛИЩЕ  ""ЕЛИН ПЕЛИН""",3945,Предприемачески - АЕ интензивно/ ДатЕ,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * ГИ + 1 * ИТ),1,26,0,0
134,Красно село,"19 СРЕДНО УЧИЛИЩЕ  ""ЕЛИН ПЕЛИН""",3947,Предприемачески - НЕ интензивно,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * ГИ + 1 * ИТ),1,26,0,0
135,Красно село,"36 Средно училище  ""Максим Горки""",778,Чужди езици - ИтЕ интензивно/ АЕ,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
136,Красно село,"36 Средно училище  ""Максим Горки""",784,Природни науки - АЕ интензивно/ ИтЕ,профилирана,(1 * БЕЛ + 3 * МАТ) + (1 * БЗО + 1 * ХООС),1,26,0,0
137,Красно село,"51 СРЕДНО УЧИЛИЩЕ ""ЕЛИСАВЕТА БАГРЯНА""",2276,"Компютърна графика - АЕ интензивно, НЕ",професионална,(2 * БЕЛ + 2 * МАТ) + (1 * ИИ + 1 * ИТ),1,26,0,0
138,Красно село,"51 СРЕДНО УЧИЛИЩЕ ""ЕЛИСАВЕТА БАГРЯНА""",3998,"Компютърна анимация - АЕ интензивно, ИтЕ",професионална,(2 * БЕЛ + 2 * МАТ) + (1 * ИИ + 1 * ИТ),1,26,0,0
139,Красно село,"51 СРЕДНО УЧИЛИЩЕ ""ЕЛИСАВЕТА БАГРЯНА""",2291,"Изобразително изкуство - АЕ интензивно, ИтЕ",профилирана,(1 * БЕЛ + 1 * МАТ + 2 * ИИ) + (1 * БЕЛ + 1 * ИИ),1,26,0,0
140,Красно село,"132. Средно училище  ""Ваня Войнова"", ГР.СОФИЯ",424,Спортни-туристически дейности - помощник-инструктор АЕ/РЕ,професионална,(3 * БЕЛ + 1 * МАТ) + (1 * ФВС + 1 * ЧЕз),1,26,0,0
141,Красно село,"132. Средно училище  ""Ваня Войнова"", ГР.СОФИЯ",423,"Софтуерни и хардуерни науки - АЕ интензивно, РЕ",профилирана,(3 * БЕЛ + 1 * МАТ) + (1 * М + 1 * ИТ),1,26,0,0
142,Красно село,"132. Средно училище  ""Ваня Войнова"", ГР.СОФИЯ",3191,Физическо възпитание и спорт,профилирана,(1 * БЕЛ + 1 * МАТ + 2 * СПО) + (1 * БЗО + 1 * ФВС),1,26,0,0
143,Красно село,"203 Профилирана езикова гимназия ""Свети Методий"", ГР.СОФИЯ",2904,"Чужди езици - АЕ интензивно,  НЕ/РЕ",профилирана,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * ЧЕз),1,26,0,0
144,Красно село,"203 Профилирана езикова гимназия ""Свети Методий"", ГР.СОФИЯ",2907,"Чужди езици - АЕ интензивно,  ИЕ/РЕ",профилирана,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * ЧЕз),1,26,0,0
145,Красно село,"203 Профилирана езикова гимназия ""Свети Методий"", ГР.СОФИЯ",2909,"Чужди езици - ИЕ интензивно,  АЕ/НЕ",профилирана,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * ЧЕз),1,26,0,0
146,Красно село,"203 Профилирана езикова гимназия ""Свети Методий"", ГР.СОФИЯ",2910,"Предприемачески - АЕ интензивно, ИЕ/НЕ",профилирана,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * ГИ),1,26,0,0
147,Красно село,"203 Профилирана езикова гимназия ""Свети Методий"", ГР.СОФИЯ",3271,"Природни науки - АЕ интензивно, ИЕ/РЕ",профилирана,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * БЗО),1,26,0,0
148,Кремиковци,"85 Средно училище ""Отец Паисий"", ГР.СОФИЯ",1929,"Търговия на едро и дребно - АЕ, РЕ",професионална,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * ГИ),1,26,0,0
149,Кремиковци,"117. СУ, ГР.СОФИЯ",975,Софтуерни и хардуерни науки,профилирана,(3 * БЕЛ + 1 * МАТ) + (1 * ИИ + 1 * ЧЕз),1,26,0,0
150,Кремиковци,"162 Обединено училище ""Отец Паисий""",2956,Предприемачески,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * ГИ + 1 * ИТ),1,26,0,0
151,Лозенец,"21 СРЕДНО УЧИЛИЩЕ ""ХРИСТО БОТЕВ""",906,"Предприемачески - АЕ интензивно, ИЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
152,Лозенец,"21 СРЕДНО УЧИЛИЩЕ ""ХРИСТО БОТЕВ""",3676,"Предприемачески - ИЕ интензивно, АЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
153,Лозенец,"35. СРЕДНО ЕЗИКОВО УЧИЛИЩЕ  ""ДОБРИ ВОЙНИКОВ"", ГР.СОФИЯ",388,"Чужди езици - НЕ интензивно, РЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
154,Лозенец,"35. СРЕДНО ЕЗИКОВО УЧИЛИЩЕ  ""ДОБРИ ВОЙНИКОВ"", ГР.СОФИЯ",389,"Чужди езици - интензивно НЕ,  РЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,0,13,13
155,Лозенец,"35. СРЕДНО ЕЗИКОВО УЧИЛИЩЕ  ""ДОБРИ ВОЙНИКОВ"", ГР.СОФИЯ",390,"Чужди езици - ФЕ интензивно, РЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
156,Лозенец,"35. СРЕДНО ЕЗИКОВО УЧИЛИЩЕ  ""ДОБРИ ВОЙНИКОВ"", ГР.СОФИЯ",392,"Чужди езици -  интензивно ФЕ, РЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,0,13,13
157,Лозенец,"35. СРЕДНО ЕЗИКОВО УЧИЛИЩЕ  ""ДОБРИ ВОЙНИКОВ"", ГР.СОФИЯ",3505,"Природни науки - БЗО ХООС НЕ интензивно, РЕ",профилирана,(1 * БЕЛ + 3 * МАТ) + (1 * БЕЛ + 1 * М),1,0,13,13
158,Лозенец,"Национална природо-математическа  гимназия ""Академик Любомир Чакалов"", ГР.СОФИЯ",814,Математически - АЕ М Инф,профилирана,(1 * БЕЛ + 3 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
159,Лозенец,"Национална природо-математическа  гимназия ""Академик Любомир Чакалов"", ГР.СОФИЯ",821,Математически - НЕ М Инф,профилирана,(1 * БЕЛ + 3 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
160,Лозенец,"Национална природо-математическа  гимназия ""Академик Любомир Чакалов"", ГР.СОФИЯ",830,Математически - АЕ ФА М,профилирана,"(1 * БЕЛ + 1 * МАТ + 2 * ФИЗ, ОК) + (1 * М + 1 * ФА) или (1 * БЕЛ + 1 * МАТ + 2 * НПМГ, Ф) + (1 * М + 1 * ФА)",1,26,0,0
161,Лозенец,"Национална природо-математическа  гимназия ""Академик Любомир Чакалов"", ГР.СОФИЯ",835,Природни науки - АЕ БЗО ХООС,профилирана,"(1 * БЕЛ + 1 * МАТ + 2 * БИО, ОК) + (1 * БЗО + 1 * ХООС) или (1 * БЕЛ + 1 * МАТ + 2 * НПМГ, Б) + (1 * БЗО + 1 * ХООС)",1,26,0,0
162,Лозенец,"Национална природо-математическа  гимназия ""Академик Любомир Чакалов"", ГР.СОФИЯ",843,Природни науки - АЕ ХООС БЗО,профилирана,"(1 * БЕЛ + 2 * МАТ + 1 * ХИМ, ОК) + (1 * БЗО + 1 * ХООС) или (1 * БЕЛ + 2 * МАТ + 1 * НПМГ, Х) + (1 * БЗО + 1 * ХООС)",1,26,0,0
163,Лозенец,"Национална природо-математическа  гимназия ""Академик Любомир Чакалов"", ГР.СОФИЯ",847,Икономическо развитие - АЕ,профилирана,"(1 * БЕЛ + 2 * МАТ + 1 * ГЕО, ОК) + (1 * М + 1 * ГИ) или (1 * БЕЛ + 2 * МАТ + 1 * НПМГ, Г) + (1 * М + 1 * ГИ)",1,26,0,0
164,Лозенец,"Национална природо-математическа  гимназия ""Академик Любомир Чакалов"", ГР.СОФИЯ",4091,Природни науки - НЕ БЗО ХООС,профилирана,"(1 * БЕЛ + 1 * МАТ + 1 * НПМГ, Х + 1 * НПМГ, Б) + (1 * БЗО + 1 * ХООС)",1,26,0,0
165,Лозенец,"Професионална гимназия по облекло  ""Княгиня Мария Луиза"", ГР.СОФИЯ",462,"Моден дизайн - ИтЕ, АЕ",професионална,(3 * БЕЛ + 1 * МАТ) + (1 * ИИ + 1 * ИТ),1,26,0,0
166,Лозенец,"Професионална гимназия по облекло  ""Княгиня Мария Луиза"", ГР.СОФИЯ",472,"Бутикови облекла - ИтЕ, АЕ",професионална,(3 * БЕЛ + 1 * МАТ) + (1 * ИИ + 1 * ИТ),1,26,0,0
167,Лозенец,"Професионална гимназия по облекло  ""Княгиня Мария Луиза"", ГР.СОФИЯ",476,"Моден дизайн - АЕ, ФЕ",професионална,(3 * БЕЛ + 1 * МАТ) + (1 * ИИ + 1 * ИТ),1,26,0,0
168,Лозенец,"Професионална гимназия по облекло  ""Княгиня Мария Луиза""",491,"Конструиране, моделиране и технология на облекло от текстил - АЕ, ФЕ",професионална,(3 * БЕЛ + 1 * МАТ) + (1 * ИИ + 1 * ИТ),1,26,0,0
169,Лозенец,"Професионална гимназия по облекло  ""Княгиня Мария Луиза"", ГР.СОФИЯ",505,"Сценичен костюм - АЕ, ИтЕ",професионална,(3 * БЕЛ + 1 * МАТ) + (1 * ИИ + 1 * ИТ),1,26,0,0
170,Лозенец,"СОФИЙСКА ГИМНАЗИЯ ПО СТРОИТЕЛСТВО, АРХИТЕКТУРА И ГЕОДЕЗИЯ  ""ХРИСТО БОТЕВ""",719,Строителство и архитектура - АЕ,професионална,(1 * БЕЛ + 3 * МАТ) + (1 * ФА + 1 * ИИ),1,26,0,0
171,Лозенец,"СОФИЙСКА ГИМНАЗИЯ ПО СТРОИТЕЛСТВО, АРХИТЕКТУРА И ГЕОДЕЗИЯ  ""ХРИСТО БОТЕВ""",735,Водно строителство - АЕ,професионална,(1 * БЕЛ + 3 * МАТ) + (1 * ФА + 1 * ИИ),1,26,0,0
172,Лозенец,"СОФИЙСКА ГИМНАЗИЯ ПО СТРОИТЕЛСТВО, АРХИТЕКТУРА И ГЕОДЕЗИЯ  ""ХРИСТО БОТЕВ""",748,Транспортно строителство - АЕ,професионална,(1 * БЕЛ + 3 * МАТ) + (1 * ФА + 1 * ИИ),1,26,0,0
173,Лозенец,"СОФИЙСКА ГИМНАЗИЯ ПО СТРОИТЕЛСТВО, АРХИТЕКТУРА И ГЕОДЕЗИЯ  ""ХРИСТО БОТЕВ""",762,Геодезия - АЕ,професионална,(1 * БЕЛ + 3 * МАТ) + (1 * ФА + 1 * ИИ),1,26,0,0
174,Лозенец,"СОФИЙСКА ГИМНАЗИЯ ПО СТРОИТЕЛСТВО, АРХИТЕКТУРА И ГЕОДЕЗИЯ  ""ХРИСТО БОТЕВ""",772,Парково строителство и озеленяване - АЕ,професионална,(1 * БЕЛ + 3 * МАТ) + (1 * БЗО + 1 * ИИ),1,26,0,0
175,Лозенец,"СОФИЙСКА ГИМНАЗИЯ ПО СТРОИТЕЛСТВО, АРХИТЕКТУРА И ГЕОДЕЗИЯ  ""ХРИСТО БОТЕВ""",838,Брокер недвижими имоти - АЕ,професионална,(1 * БЕЛ + 3 * МАТ) + (1 * БЕЛ + 1 * ГИ),1,26,0,0
176,Лозенец,"СОФИЙСКА ГИМНАЗИЯ ПО СТРОИТЕЛСТВО, АРХИТЕКТУРА И ГЕОДЕЗИЯ  ""ХРИСТО БОТЕВ""",973,Строителство и архитектура - НЕ,професионална,(1 * БЕЛ + 3 * МАТ) + (1 * ФА + 1 * ИИ),1,26,0,0
177,Лозенец,"НАЦИОНАЛНА ФИНАНСОВО-СТОПАНСКА ГИМНАЗИЯ, ГР.СОФИЯ",2749,Икономическа информатика - АЕ,професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
178,Лозенец,"НАЦИОНАЛНА ФИНАНСОВО-СТОПАНСКА ГИМНАЗИЯ, ГР.СОФИЯ",2754,Икономика и мениджмънт - АЕ,професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),2,52,0,0
179,Лозенец,"НАЦИОНАЛНА ФИНАНСОВО-СТОПАНСКА ГИМНАЗИЯ, ГР.СОФИЯ",2764,Икономика и мениджмънт - НЕ,професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
180,Лозенец,"НАЦИОНАЛНА ФИНАНСОВО-СТОПАНСКА ГИМНАЗИЯ, ГР.СОФИЯ",2768,Икономика и мениджмънт - ФЕ,професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
181,Лозенец,"НАЦИОНАЛНА ФИНАНСОВО-СТОПАНСКА ГИМНАЗИЯ, ГР.СОФИЯ",3603,Икономическа информатика - НЕ,професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
182,Лозенец,"НАЦИОНАЛНА ФИНАНСОВО-СТОПАНСКА ГИМНАЗИЯ, ГР.СОФИЯ",3604,Икономика и мениджмънт - ИЕ,професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
183,Люлин,"27. Средно училище ""Акад. Георги Караславов""",2387,Софтуерни и хардуерни науки,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
184,Люлин,"37. Средно училище ""Райна Княгиня""",3544,"Малък и среден бизнес - АЕ разширено, РЕ",професионална,(3 * БЕЛ + 1 * МАТ) + (1 * ГИ + 1 * ИТ),1,26,0,0
185,Люлин,"37. Средно училище ""Райна Княгиня""",2110,"Предприемачески - АЕ разширено, РЕ",профилирана,(3 * БЕЛ + 1 * МАТ) + (1 * ГИ + 1 * ИТ),1,26,0,0
186,Люлин,"40 Средно училище  ""Луи Пастьор""",3883,"Компютърна графика - АЕ, РЕ",професионална,(2 * БЕЛ + 2 * МАТ) + (1 * ИТ + 1 * ЧЕз),1,26,0,0
187,Люлин,"40 Средно училище  ""Луи Пастьор""",508,"Софтуерни и хардуерни науки - АЕ интензивно, РЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * ИТ + 1 * ЧЕз),1,26,0,0
188,Люлин,"56. Средно училище  ""Професор Константин Иречек"", ГР.СОФИЯ",3639,"Брокер недвижими имоти - АЕ, РЕ",професионална,(2 * БЕЛ + 2 * МАТ) + (1 * ГИ + 1 * ЧЕз),1,26,0,0
189,Люлин,"56. Средно училище  ""Професор Константин Иречек"", ГР.СОФИЯ",3640,"Електронна търговия - АЕ, НЕ",професионална,(2 * БЕЛ + 2 * МАТ) + (1 * М + 1 * ИТ),1,26,0,0
190,Люлин,"56. Средно училище  ""Професор Константин Иречек"", ГР.СОФИЯ",2200,"Икономическо развитие - АЕ интензивно, ИЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * М + 1 * ГИ),1,26,0,0
191,Люлин,"79 средно училище ""Индира Ганди"", ГР.СОФИЯ",2427,"Софтуерни и хардуерни науки - АЕ интензивно, ИЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * М + 1 * ИТ),1,26,0,0
192,Люлин,"79 средно училище ""Индира Ганди"", ГР.СОФИЯ",3988,"Софтуерни и хардуерни науки - АЕ разширено, ИЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * М + 1 * ИТ),1,26,0,0
193,Люлин,"90 Средно училище  ""Генерал Хосе де Сан Мартин"", ГР.СОФИЯ",1384,"Предприемачески - ИЕ, АЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * ГИ + 1 * ИТ),1,26,0,0
194,Люлин,"90 Средно училище  ""Генерал Хосе де Сан Мартин"", ГР.СОФИЯ",1390,"Природни науки - АЕ, ИЕ",профилирана,(1 * БЕЛ + 3 * МАТ) + (1 * БЗО + 1 * ХООС),1,26,0,0
195,Люлин,"96 Средно училище ""Лев Николаевич Толстой"", ГР.СОФИЯ",903,Обществени науки - АЕ интензивно,профилирана,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * ЧЕз),1,26,0,0
196,Люлин,"96 Средно училище ""Лев Николаевич Толстой"", ГР.СОФИЯ",3318,Софтуерни и хардуерни науки - АЕ интензивно,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * ИТ + 1 * ЧЕз),1,26,0,0
197,Люлин,"96 Средно училище ""Лев Николаевич Толстой"", ГР.СОФИЯ",4109,Софтуерни и хардуерни науки - АЕ разширено,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * ИТ + 1 * ЧЕз),1,26,0,0
198,Люлин,"97 Средно училище  ""Братя Миладинови""",2512,"Търговия (дуална) - АЕ, НЕ",професионална,(3 * БЕЛ + 1 * МАТ) + (1 * ГИ + 1 * ИТ),1,26,0,0
199,Люлин,"97 Средно училище  ""Братя Миладинови""",2506,Софтуерни и хардуерни науки - АЕ интензивно,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * ИТ + 1 * ЧЕз),1,26,0,0
200,Люлин,"97 Средно училище  ""Братя Миладинови""",3037,Предприемачески - АЕ,профилирана,(3 * БЕЛ + 1 * МАТ) + (1 * ГИ + 1 * ИТ),1,26,0,0
201,Люлин,"137 средно училище  ""Ангел Кънчев"", ГР.СОФИЯ",1834,"Предприемачески - АЕ интензивно, НЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
