"СПИСЪК НА ПАРАЛЕЛКИТЕ С ДЪРЖАВЕН ПЛАН-ПРИЕМ В VIII КЛАС ЗА УЧЕБНАТА 2021/ 2022 ГОДИНА В ОБЛАСТ СОФИЯ-ГРАД 
с кодове и балообразуване",,,,,,,,,,,
,,,,, ,,,,,,
№,Район,Код,Училище,Код на паралелката,Име на паралелката,Тип,Балообразуване,Брой паралелки,На общо основание,Младежи,Девойки
79,Илинден,2206113,"113 СУ ""САВА ФИЛАРЕТОВ"", ГР.СОФИЯ",1648,Продавач-консултант /РЕ/,професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * ИТ),1,26,0,0
80,Илинден,2206113,"113 СУ ""САВА ФИЛАРЕТОВ"", ГР.СОФИЯ",1676,Продавач-консултант /АЕ/,професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
81,Илинден,2212303,"33. Езикова гимназия  ""Света София"", ГР.СОФИЯ",2762,Чужди езици - АЕ интензивно НЕ,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
82,Илинден,2212303,"33. Езикова гимназия  ""Света София"", ГР.СОФИЯ",2767,Чужди езици - АЕ интензивно ИЕ,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
83,Илинден,2212303,"33. Езикова гимназия  ""Света София"", ГР.СОФИЯ",2774,Чужди езици - АЕ интензивно ФЕ или ГрЕ,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
84,Илинден,2212303,"33. Езикова гимназия  ""Света София"", ГР.СОФИЯ",2778,Чужди езици - ФЕ интензивно АЕ,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
85,Илинден,2212303,"33. Езикова гимназия  ""Света София"", ГР.СОФИЯ",2797,Екскурзоводско обслужване - АЕ интензивно РЕ,професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
86,Илинден,2206409,"Професионална гимназия по транспорт и енергетика  ""Хенри Форд"", ГР.СОФИЯ",1911,"Промишлена електроника - АЕ, РЕ/НЕ",професионална,(2 * БЕЛ + 2 * МАТ) + (1 * ФА + 1 * ИТ),1,26,0,0
87,Илинден,2206409,"Професионална гимназия по транспорт и енергетика  ""Хенри Форд"", ГР.СОФИЯ",2343,Електрообзавеждане на ел. превозни средства за гр. транспорт (дуална),професионална,(2 * БЕЛ + 2 * МАТ) + (1 * ФА + 1 * ИТ),1,26,0,0
88,Илинден,2206409,"Професионална гимназия по транспорт и енергетика  ""Хенри Форд"", ГР.СОФИЯ",2349,Електрообзавеждане на подемна и асансьорна техника (дуална),професионална,(2 * БЕЛ + 2 * МАТ) + (1 * ФА + 1 * ИТ),1,26,0,0
89,Илинден,2206409,"Професионална гимназия по транспорт и енергетика  ""Хенри Форд"", ГР.СОФИЯ",2352,"Газова техника - АЕ (дуална), РЕ/НЕ",професионална,(2 * БЕЛ + 2 * МАТ) + (1 * ФА + 1 * ИТ),1,26,0,0
90,Илинден,2206409,"Професионална гимназия по транспорт и енергетика  ""Хенри Форд"", ГР.СОФИЯ",2357,"Възобновяеми енергийни източници - АЕ (дуална), РЕ/НЕ",професионална,(2 * БЕЛ + 2 * МАТ) + (1 * ФА + 1 * ИТ),1,26,0,0
91,Илинден,2206409,"Професионална гимназия по транспорт и енергетика  ""Хенри Форд"", ГР.СОФИЯ",2362,"Топлотехника - отоплителна климат. вентилационна и хладилна - АЕ (дуална), РЕ/НЕ",професионална,(2 * БЕЛ + 2 * МАТ) + (1 * ФА + 1 * ИТ),1,26,0,0
92,Илинден,2206409,"Професионална гимназия по транспорт и енергетика  ""Хенри Форд"", ГР.СОФИЯ",2364,Автотранспортна техника - техник (дуална),професионална,(2 * БЕЛ + 2 * МАТ) + (1 * ФА + 1 * ИТ),1,26,0,0
93,Илинден,2206409,"Професионална гимназия по транспорт и енергетика  ""Хенри Форд"", ГР.СОФИЯ",2367,"Автомобилна мехатроника - АЕ, РЕ/НЕ",професионална,(2 * БЕЛ + 2 * МАТ) + (1 * ФА + 1 * ИТ),1,26,0,0
94,Илинден,2206409,"Професионална гимназия по транспорт и енергетика  ""Хенри Форд"", ГР.СОФИЯ",2376,"Автомобилна  мехатроника - АЕ (дуална), РЕ/НЕ",професионална,(2 * БЕЛ + 2 * МАТ) + (1 * ФА + 1 * ИТ),1,26,0,0
95,Илинден,2206409,"Професионална гимназия по транспорт и енергетика  ""Хенри Форд"", ГР.СОФИЯ",2378,"Електрически превозни средства - АЕ, РЕ/НЕ",професионална,(2 * БЕЛ + 2 * МАТ) + (1 * ФА + 1 * ИТ),1,26,0,0
96,Илинден,2206409,"Професионална гимназия по транспорт и енергетика  ""Хенри Форд"", ГР.СОФИЯ",2380,"Ремонт на летателни апарати - АЕ, РЕ/НЕ",професионална,(2 * БЕЛ + 2 * МАТ) + (1 * ФА + 1 * ИТ),1,26,0,0
97,Илинден,2206409,"Професионална гимназия по транспорт и енергетика  ""Хенри Форд"", ГР.СОФИЯ",2383,Експлоатация на автомобилния транспорт,професионална,(2 * БЕЛ + 2 * МАТ) + (1 * ФА + 1 * ИТ),1,26,0,0
98,Илинден,2206410,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО АУДИО-, ВИДЕО- И  ТЕЛЕКОМУНИКАЦИЯ ""А. С. ПОПОВ"", ГР.СОФИЯ",2752,"Компютърни мрежи - АЕ, ИЕ",професионална,(1 * БЕЛ + 3 * МАТ) + (1 * М + 1 * ИТ),1,26,0,0
99,Илинден,2206410,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО АУДИО-, ВИДЕО- И  ТЕЛЕКОМУНИКАЦИЯ ""А. С. ПОПОВ"", ГР.СОФИЯ",2756,"Телекомуникационни системи - АЕ, РЕ",професионална,(1 * БЕЛ + 3 * МАТ) + (1 * М + 1 * ИТ),1,26,0,0
100,Илинден,2206410,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО АУДИО-, ВИДЕО- И  ТЕЛЕКОМУНИКАЦИЯ ""А. С. ПОПОВ"", ГР.СОФИЯ",2760,"Приложно програмиране - АЕ интензивно, НЕ",професионална,(1 * БЕЛ + 3 * МАТ) + (1 * М + 1 * ИТ),1,26,0,0
101,Илинден,2206410,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО АУДИО-, ВИДЕО- И  ТЕЛЕКОМУНИКАЦИЯ ""А. С. ПОПОВ"", ГР.СОФИЯ",2763,"Компютърна техника и технологии - АЕ, ИЕ",професионална,(1 * БЕЛ + 3 * МАТ) + (1 * М + 1 * ИТ),1,26,0,0
102,Илинден,2206410,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО АУДИО-, ВИДЕО- И  ТЕЛЕКОМУНИКАЦИЯ ""А. С. ПОПОВ"", ГР.СОФИЯ",2765,"Микропроцесорна техника - АЕ, РЕ",професионална,(1 * БЕЛ + 3 * МАТ) + (1 * М + 1 * ИТ),1,26,0,0
103,Илинден,2206410,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО АУДИО-, ВИДЕО- И  ТЕЛЕКОМУНИКАЦИЯ ""А. С. ПОПОВ"", ГР.СОФИЯ",2769,"Системно програмиране - АЕ интензивно, НЕ",професионална,(1 * БЕЛ + 3 * МАТ) + (1 * М + 1 * ИТ),1,26,0,0
104,Илинден,2206410,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО АУДИО-, ВИДЕО- И  ТЕЛЕКОМУНИКАЦИЯ ""А. С. ПОПОВ"", ГР.СОФИЯ",3317,"Охранителна техника и системи за сигурност - АЕ, НЕ",професионална,(1 * БЕЛ + 3 * МАТ) + (1 * М + 1 * ИТ),1,26,0,0
105,Илинден,2206411,"Професионална гимназия по хранително-вкусови технологии ""Проф. д-р Георги Павлов"", ГР.СОФИЯ",0448,"Производство на захар и захарни изделия - АЕ, РЕ",професионална,(3 * БЕЛ + 1 * МАТ) + (1 * БЗО + 1 * ХООС),1,26,0,0
106,Илинден,2206411,"Професионална гимназия по хранително-вкусови технологии ""Проф. д-р Георги Павлов"", ГР.СОФИЯ",0452,"Производство на месо месни продукти и риба - АЕ, РЕ",професионална,(3 * БЕЛ + 1 * МАТ) + (1 * БЗО + 1 * ХООС),1,26,0,0
107,Илинден,2206411,"Професионална гимназия по хранително-вкусови технологии ""Проф. д-р Георги Павлов"", ГР.СОФИЯ",0455,Производсто и преработка на мляко и млечни продукти,професионална,(3 * БЕЛ + 1 * МАТ) + (1 * БЗО + 1 * ХООС),1,26,0,0
108,Илинден,2206411,"Професионална гимназия по хранително-вкусови технологии ""Проф. д-р Георги Павлов"", ГР.СОФИЯ",3671,"Производство на месо, месни продукти и риба",професионална,(3 * БЕЛ + 1 * МАТ) + (1 * БЗО + 1 * ХООС),1,26,0,0
109,Искър,2207068,"68. Средно училище ""Академик Никола Обрешков"", ГР.СОФИЯ",2629,"Софтуерни и хардуерни науки - АЕ, НЕ/РЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * ИТ + 1 * ЧЕз),1,26,0,0
110,Искър,2207068,"68. Средно училище ""Академик Никола Обрешков"", ГР.СОФИЯ",3634,"Природни науки - АЕ, НЕ/РЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЗО + 1 * ХООС),1,26,0,0
111,Искър,2207069,"69 Средно  училище ""Димитър Маринов"", ГР.СОФИЯ",0887,"Икономическо развитие - АЕ, РЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * М + 1 * ГИ),1,26,0,0
112,Искър,2207108,"108 Средно училище  ""Никола Беловеждов"", ГР.СОФИЯ",1852,Предприемачески  - АЕ интензивно РЕ,профилирана,(3 * БЕЛ + 1 * МАТ) + (1 * ГИ + 1 * ИТ),1,26,0,0
113,Искър,2207108,"108 Средно училище  ""Никола Беловеждов"", ГР.СОФИЯ",3675,Предприемачески - АЕ интензивно НЕ,профилирана,(3 * БЕЛ + 1 * МАТ) + (1 * ГИ + 1 * ИТ),1,26,0,0
114,Искър,2207412,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ  ПО ТРАНСПОРТ, ГР.СОФИЯ",1656,Митническа и данъчна администрация - АЕ,професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
115,Искър,2207412,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ  ПО ТРАНСПОРТ, ГР.СОФИЯ",1665,Спедиция транспортна и складова логистика - АЕ,професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
116,Искър,2207412,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ  ПО ТРАНСПОРТ, ГР.СОФИЯ",1677,Автомобилна мехатроника - АЕ,професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
117,Искър,2207412,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ  ПО ТРАНСПОРТ, ГР.СОФИЯ",1684,Автотранспортна техника - монтьор,професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
118,Красна поляна,2208017,"17 СУ ""Дамян Груев"", ГР.СОФИЯ",2371,"Чужди езици - ФЕ интензивно, ИтЕ/ИЕ",профилирана,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * ЧЕз),1,26,0,0
119,Красна поляна,2208017,"17 СУ ""Дамян Груев"", ГР.СОФИЯ",2379,"Туристическа анимация - ФЕ интензивно, ИтЕ/ИЕ",професионална,(3 * БЕЛ + 1 * МАТ) + (1 * ГИ + 1 * ЧЕз),1,26,0,0
120,Красна поляна,2208028,"28 Средно училище  ""Алеко Константинов"", ГР.СОФИЯ",0372,"Софтуерни и хардуерни науки - АЕ интензивно, ИЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * М + 1 * ФА),1,26,0,0
121,Красна поляна,2208028,"28 Средно училище  ""Алеко Константинов"", ГР.СОФИЯ",0374,"Физическо възпитание и спорт - АЕ, ИЕ",профилирана,(1 * БЕЛ + 1 * МАТ + 2 * СПО) + (1 * БЗО + 1 * ЧЕз),1,26,0,0
122,Красна поляна,2208123,"123 Средно училищe ""Стефан Стамболов"", ГР.СОФИЯ",0631,Логистика на товари и услуги /АЕ/,професионална,(2 * БЕЛ + 2 * МАТ) + (1 * ГИ + 1 * ИТ),1,26,0,0
123,Красна поляна,2208123,"123 Средно училищe ""Стефан Стамболов"", ГР.СОФИЯ",3674,Логистика на товари и услуги /НЕ/,професионална,(2 * БЕЛ + 2 * МАТ) + (1 * ГИ + 1 * ИТ),1,26,0,0
124,Красна поляна,2208135,"135 средно училище ""Ян Амос Коменски"", ГР.СОФИЯ",2783,"Социална работа с деца и семейства в риск - АЕ, РЕ",професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
125,Красна поляна,2208413,"Софийска гимназия  по хлебни   и сладкарски технологии, ГР.СОФИЯ",0547,"Производство на хляб хлебни и сладкарски изделия - АЕ, НЕ",професионална,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * БЗО),1,26,0,0
126,Красна поляна,2208413,"Софийска гимназия  по хлебни   и сладкарски технологии, ГР.СОФИЯ",0563,"Декорация на сладкарски изделия - АЕ, НЕ",професионална,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * ИИ),1,26,0,0
127,Красна поляна,2208413,"Софийска гимназия  по хлебни   и сладкарски технологии, ГР.СОФИЯ",0568,"Производство на сладкарски изделия - АЕ (дуална), НЕ",професионална,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * ИИ),1,26,0,0
128,Красна поляна,2208413,"Софийска гимназия  по хлебни   и сладкарски технологии, ГР.СОФИЯ",0573,"Производство на хляб и хлебни изделия - АЕ (дуална), НЕ",професионална,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * ИИ),1,26,0,0
129,Красно село,2209019,"19 СРЕДНО УЧИЛИЩЕ  ""ЕЛИН ПЕЛИН"", ГР.СОФИЯ",3394,Предприемачески - НЕ интензивно НорвЕ,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * ГИ + 1 * ИТ),1,26,0,0
130,Красно село,2209019,"19 СРЕДНО УЧИЛИЩЕ  ""ЕЛИН ПЕЛИН"", ГР.СОФИЯ",3396,Предприемачески - НЕ интензивно ДатЕ,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * ГИ + 1 * ИТ),1,26,0,0
131,Красно село,2209019,"19 СРЕДНО УЧИЛИЩЕ  ""ЕЛИН ПЕЛИН"", ГР.СОФИЯ",3399,"Предприемачески - АЕ интензивно, НЕ/НорвЕ/ДатЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * ГИ + 1 * ИТ),1,26,0,0
132,Красно село,2209036,"36 Средно училище  ""Максим Горки"", ГР.СОФИЯ",0778,"Чужди езици - ИтЕ интензивно, АЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
133,Красно село,2209036,"36 Средно училище  ""Максим Горки"", ГР.СОФИЯ",0784,"Природни науки - АЕ интензивно, ИтЕ",профилирана,(1 * БЕЛ + 3 * МАТ) + (1 * БЗО + 1 * ХООС),1,26,0,0
134,Красно село,2209051,"51 СРЕДНО УЧИЛИЩЕ ""ЕЛИСАВЕТА БАГРЯНА"", ГР.СОФИЯ",2276,"Компютърна графика - АЕ интензивно, НЕ",професионална,(2 * БЕЛ + 2 * МАТ) + (1 * ИИ + 1 * ИТ),1,26,0,0
135,Красно село,2209051,"51 СРЕДНО УЧИЛИЩЕ ""ЕЛИСАВЕТА БАГРЯНА"", ГР.СОФИЯ",2289,"Софтуерни и хардуерни науки - АЕ интензивно, ИтЕ",профилирана,(1 * БЕЛ + 3 * МАТ) + (1 * ИИ + 1 * ИТ),1,26,0,0
136,Красно село,2209051,"51 СРЕДНО УЧИЛИЩЕ ""ЕЛИСАВЕТА БАГРЯНА"", ГР.СОФИЯ",2291,"Изобразително изкуство - АЕ интензивно, ИтЕ",профилирана,(1 * БЕЛ + 1 * МАТ + 2 * ИИ) + (1 * БЕЛ + 1 * ИИ),1,26,0,0
137,Красно село,2209132,"132. Средно училище  ""Ваня Войнова"", ГР.СОФИЯ",0423,"Софтуерни и хардуерни науки - АЕ, РЕ",профилирана,(3 * БЕЛ + 1 * МАТ) + (1 * ИИ + 1 * ИТ),1,26,0,0
138,Красно село,2209132,"132. Средно училище  ""Ваня Войнова"", ГР.СОФИЯ",0424,"Спортни-туристически дейности - помощник-инструктор АЕ, РЕ",професионална,(3 * БЕЛ + 1 * МАТ) + (1 * ФВС + 1 * ЧЕз),1,26,0,0
139,Красно село,2209132,"132. Средно училище  ""Ваня Войнова"", ГР.СОФИЯ",3191,Физическо възпитание и спорт,профилирана,(1 * БЕЛ + 1 * МАТ + 2 * СПО) + (1 * БЗО + 1 * ФВС),1,26,0,0
140,Красно село,2209305,"203 Профилирана езикова гимназия ""Свети Методий"", ГР.СОФИЯ",2904,Чужди езици - АЕ интензивно  НЕ/РЕ,профилирана,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * ЧЕз),1,26,0,0
141,Красно село,2209305,"203 Профилирана езикова гимназия ""Свети Методий"", ГР.СОФИЯ",2907,Чужди езици - АЕ интензивно  ИЕ/РЕ,профилирана,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * ЧЕз),1,26,0,0
142,Красно село,2209305,"203 Профилирана езикова гимназия ""Свети Методий"", ГР.СОФИЯ",2909,Чужди езици - ИЕ интензивно  АЕ/НЕ,профилирана,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * ЧЕз),1,26,0,0
143,Красно село,2209305,"203 Профилирана езикова гимназия ""Свети Методий"", ГР.СОФИЯ",2910,"Предприемачески - АЕ интензивно, ИЕ/НЕ",профилирана,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * ГИ),1,26,0,0
144,Красно село,2209305,"203 Профилирана езикова гимназия ""Свети Методий"", ГР.СОФИЯ",3271,"Природни науки - АЕ интензивно, ИЕ/НЕ",профилирана,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * БЗО),1,26,0,0
145,Кремиковци,2210085,"85 Средно училище ""Отец Паисий"", ГР.СОФИЯ",1929,"Търговия на едро и дребно - АЕ, РЕ",професионална,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * ГИ),1,26,0,0
146,Кремиковци,2210117,"117. Средно училище  ""Свети свети Кирил и Методий"", ГР.БУХОВО",0975,Софтуерни и хардуерни науки,профилирана,(3 * БЕЛ + 1 * МАТ) + (1 * ИИ + 1 * ЧЕз),1,26,0,0
147,Кремиковци,2210162,"162 Обединено училище ""Отец Паисий"", ГР.СОФИЯ",2956,Предприемачески,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * ГИ + 1 * ИТ),1,26,0,0
148,Лозенец,2211021,"21 СРЕДНО УЧИЛИЩЕ ""ХРИСТО БОТЕВ"", ГР.СОФИЯ",0906,"Предприемачески - АЕ интензивно, ИЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * ИТ),1,26,0,0
149,Лозенец,2211021,"21 СРЕДНО УЧИЛИЩЕ ""ХРИСТО БОТЕВ"", ГР.СОФИЯ",3676,"Предприемачески - ИЕ интензивно, АЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * ИТ),1,26,0,0
150,Лозенец,2211035,"35. СРЕДНО ЕЗИКОВО УЧИЛИЩЕ  ""ДОБРИ ВОЙНИКОВ"", ГР.СОФИЯ",0388,Чужди езици - НЕ интензивно РЕ БЕЛ,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
151,Лозенец,2211035,"35. СРЕДНО ЕЗИКОВО УЧИЛИЩЕ  ""ДОБРИ ВОЙНИКОВ"", ГР.СОФИЯ",0389,Чужди езици - НЕ интензивно РЕ М,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,0,13,13
152,Лозенец,2211035,"35. СРЕДНО ЕЗИКОВО УЧИЛИЩЕ  ""ДОБРИ ВОЙНИКОВ"", ГР.СОФИЯ",0390,Чужди езици - ФЕ интензивно РЕ БЗО,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
153,Лозенец,2211035,"35. СРЕДНО ЕЗИКОВО УЧИЛИЩЕ  ""ДОБРИ ВОЙНИКОВ"", ГР.СОФИЯ",0392,Чужди езици - ФЕ интензивно РЕ М,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,0,13,13
154,Лозенец,2211035,"35. СРЕДНО ЕЗИКОВО УЧИЛИЩЕ  ""ДОБРИ ВОЙНИКОВ"", ГР.СОФИЯ",3505,Природни науки - БЗО ХООС НЕ интензивно РЕ,профилирана,(1 * БЕЛ + 3 * МАТ) + (1 * БЕЛ + 1 * М),1,0,13,13
155,Лозенец,2211304,"Национална природо-математическа  гимназия ""Академик Любомир Чакалов"", ГР.СОФИЯ",0814,Математически - АЕ М Инф,профилирана,(1 * БЕЛ + 3 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
156,Лозенец,2211304,"Национална природо-математическа  гимназия ""Академик Любомир Чакалов"", ГР.СОФИЯ",0821,Математически - НЕ М Инф,профилирана,(1 * БЕЛ + 3 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
157,Лозенец,2211304,"Национална природо-математическа  гимназия ""Академик Любомир Чакалов"", ГР.СОФИЯ",0830,Математически - АЕ ФА М,профилирана,"(1 * БЕЛ + 1 * МАТ + 2 * ФИЗ, ОК) + (1 * М + 1 * ФА) или (1 * БЕЛ + 1 * МАТ + 2 * НПМГ, Ф) + (1 * М + 1 * ФА)",1,26,0,0
158,Лозенец,2211304,"Национална природо-математическа  гимназия ""Академик Любомир Чакалов"", ГР.СОФИЯ",0835,Природни науки - АЕ БЗО ХООС,профилирана,"(1 * БЕЛ + 1 * МАТ + 2 * БИО, ОК) + (1 * М + 1 * БЗО) или (1 * БЕЛ + 1 * МАТ + 2 * НПМГ, Б) + (1 * М + 1 * БЗО)",1,26,0,0
159,Лозенец,2211304,"Национална природо-математическа  гимназия ""Академик Любомир Чакалов"", ГР.СОФИЯ",0843,Природни науки - АЕ ХООС БЗО,профилирана,"(1 * БЕЛ + 1 * МАТ + 2 * ХИМ, ОК) + (1 * М + 1 * ХООС) или (1 * БЕЛ + 1 * МАТ + 2 * НПМГ, Х) + (1 * М + 1 * ХООС)",1,26,0,0
160,Лозенец,2211304,"Национална природо-математическа  гимназия ""Академик Любомир Чакалов"", ГР.СОФИЯ",0847,Икономическо развитие - АЕ,профилирана,"(1 * БЕЛ + 2 * МАТ + 1 * ГЕО, ОК) + (1 * М + 1 * ГИ) или (1 * БЕЛ + 2 * МАТ + 1 * НПМГ, Г) + (1 * М + 1 * ГИ)",1,26,0,0
161,Лозенец,2211304,"Национална природо-математическа  гимназия ""Академик Любомир Чакалов"", ГР.СОФИЯ",3305,Природни науки - НЕ БЗО ХООС,профилирана,"(1 * БЕЛ + 1 * МАТ + 1 * ХИМ, ОК + 1 * БИО, ОК) + (1 * БЗО + 1 * ХООС) или (1 * БЕЛ + 1 * МАТ + 1 * НПМГ, Х + 1 * НПМГ, Б) + (1 * БЗО + 1 * ХООС)",1,26,0,0
162,Лозенец,2211417,"Професионална гимназия по облекло  ""Княгиня Мария Луиза"", ГР.СОФИЯ",0462,"Моден дизайн - ИтЕ, АЕ",професионална,(3 * БЕЛ + 1 * МАТ) + (1 * ИИ + 1 * ИТ),1,26,0,0
163,Лозенец,2211417,"Професионална гимназия по облекло  ""Княгиня Мария Луиза"", ГР.СОФИЯ",0472,"Бутикови облекла - ИтЕ, АЕ",професионална,(3 * БЕЛ + 1 * МАТ) + (1 * ИИ + 1 * ИТ),1,26,0,0
164,Лозенец,2211417,"Професионална гимназия по облекло  ""Княгиня Мария Луиза"", ГР.СОФИЯ",0476,"Моден дизайн - АЕ, ФЕ",професионална,(3 * БЕЛ + 1 * МАТ) + (1 * ИИ + 1 * ИТ),1,26,0,0
165,Лозенец,2211417,"Професионална гимназия по облекло  ""Княгиня Мария Луиза"", ГР.СОФИЯ",0491,"Конструиране, моделиране и технология на облекло от текстил - АЕ, ИтЕ",професионална,(3 * БЕЛ + 1 * МАТ) + (1 * ИИ + 1 * ИТ),1,26,0,0
166,Лозенец,2211417,"Професионална гимназия по облекло  ""Княгиня Мария Луиза"", ГР.СОФИЯ",0505,"Сценичен костюм - АЕ, ИтЕ",професионална,(3 * БЕЛ + 1 * МАТ) + (1 * ИИ + 1 * ИТ),1,26,0,0
167,Лозенец,2211419,"СОФИЙСКА ГИМНАЗИЯ ПО СТРОИТЕЛСТВО, АРХИТЕКТУРА И ГЕОДЕЗИЯ  ""ХРИСТО БОТЕВ"", ГР.СОФИЯ",0719,Строителство и архитектура - АЕ,професионална,(1 * БЕЛ + 3 * МАТ) + (1 * ФА + 1 * ИИ),1,26,0,0
168,Лозенец,2211419,"СОФИЙСКА ГИМНАЗИЯ ПО СТРОИТЕЛСТВО, АРХИТЕКТУРА И ГЕОДЕЗИЯ  ""ХРИСТО БОТЕВ"", ГР.СОФИЯ",0735,Водно строителство - АЕ,професионална,(1 * БЕЛ + 3 * МАТ) + (1 * ФА + 1 * ИИ),1,26,0,0
169,Лозенец,2211419,"СОФИЙСКА ГИМНАЗИЯ ПО СТРОИТЕЛСТВО, АРХИТЕКТУРА И ГЕОДЕЗИЯ  ""ХРИСТО БОТЕВ"", ГР.СОФИЯ",0748,Транспортно строителство - АЕ,професионална,(1 * БЕЛ + 3 * МАТ) + (1 * ФА + 1 * ИИ),1,26,0,0
170,Лозенец,2211419,"СОФИЙСКА ГИМНАЗИЯ ПО СТРОИТЕЛСТВО, АРХИТЕКТУРА И ГЕОДЕЗИЯ  ""ХРИСТО БОТЕВ"", ГР.СОФИЯ",0762,Геодезия - АЕ,професионална,(1 * БЕЛ + 3 * МАТ) + (1 * ФА + 1 * ИИ),1,26,0,0
171,Лозенец,2211419,"СОФИЙСКА ГИМНАЗИЯ ПО СТРОИТЕЛСТВО, АРХИТЕКТУРА И ГЕОДЕЗИЯ  ""ХРИСТО БОТЕВ"", ГР.СОФИЯ",0772,Парково строителство и озеленяване - АЕ,професионална,(1 * БЕЛ + 3 * МАТ) + (1 * БЗО + 1 * ИИ),1,26,0,0
172,Лозенец,2211419,"СОФИЙСКА ГИМНАЗИЯ ПО СТРОИТЕЛСТВО, АРХИТЕКТУРА И ГЕОДЕЗИЯ  ""ХРИСТО БОТЕВ"", ГР.СОФИЯ",0838,Брокер недвижими имоти - АЕ,професионална,(1 * БЕЛ + 3 * МАТ) + (1 * БЕЛ + 1 * ГИ),1,26,0,0
173,Лозенец,2211419,"СОФИЙСКА ГИМНАЗИЯ ПО СТРОИТЕЛСТВО, АРХИТЕКТУРА И ГЕОДЕЗИЯ  ""ХРИСТО БОТЕВ"", ГР.СОФИЯ",0973,Строителство и архитектура - НЕ,професионална,(1 * БЕЛ + 3 * МАТ) + (1 * ФА + 1 * ИИ),1,26,0,0
174,Лозенец,2211420,"НАЦИОНАЛНА ФИНАНСОВО-СТОПАНСКА ГИМНАЗИЯ, ГР.СОФИЯ",2749,Икономическа информатика - АЕ,професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
