"СПИСЪК НА ПАРАЛЕЛКИТЕ С ДЪРЖАВЕН ПЛАН-ПРИЕМ В VIII КЛАС ЗА УЧЕБНАТА 2025/2026 ГОДИНА В ОБЛАСТ СОФИЯ-ГРАД 
с кодове и балообразуване",,,,,,,,,,,
№,РАЙОН,Училище - име,Код на паралелката,Паралелка - име,Вид на паралелката,Балообразуване,Форма на обучение,Брой паралелки,Общо основание,Мъже,Жени
,,,,,,,,,,,
20,ВЪЗРАЖДАНЕ,"18 Средно училище  ""Уилям Гладстон"", ГР.СОФИЯ",902,"Природни науки - НЕ интензивно, АЕ; БЗО и ХООС",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЗО + 1 * ХООС),дневна,1,26,0,0
21,ВЪЗРАЖДАНЕ,"18 Средно училище  ""Уилям Гладстон"", ГР.СОФИЯ",905,"Природни науки - ФЕ интензивно, АЕ; БЗО и ХООС",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЗО + 1 * ХООС),дневна,1,26,0,0
22,ВЪЗРАЖДАНЕ,"18 Средно училище  ""Уилям Гладстон"", ГР.СОФИЯ",1631,"Чужди езици - ФЕ интензивно, ИЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),дневна,1,26,0,0
23,ВЪЗРАЖДАНЕ,"18 Средно училище  ""Уилям Гладстон"", ГР.СОФИЯ",1637,"Чужди езици - ЯЕ интензивно, АЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),дневна,1,26,0,0
24,ВЪЗРАЖДАНЕ,"18 Средно училище  ""Уилям Гладстон"", ГР.СОФИЯ",1642,"Хуманитарни науки - АрЕ интензивно, АЕ; БЕЛ и Фил",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * ИЦ),дневна,1,26,0,0
25,ВЪЗРАЖДАНЕ,"18 Средно училище  ""Уилям Гладстон"", ГР.СОФИЯ",1647,"Чужди езици - КитЕ интензивно, АЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),дневна,1,26,0,0
26,ВЪЗРАЖДАНЕ,"18 Средно училище  ""Уилям Гладстон"", ГР.СОФИЯ",3931,"Чужди езици - КорЕ интензивно, АЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),дневна,1,26,0,0
27,ВЪЗРАЖДАНЕ,"30 СРЕДНО УЧИЛИЩЕ ""БРАТЯ МИЛАДИНОВИ"", ГР.СОФИЯ",1307,"Чужди езици - ИЕ интензивно, АЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * ЧЕз),дневна,1,26,0,0
28,ВЪЗРАЖДАНЕ,"30 СРЕДНО УЧИЛИЩЕ ""БРАТЯ МИЛАДИНОВИ"", ГР.СОФИЯ",1308,"Природни науки - ИЕ интензивно, АЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЗО + 1 * ЧЕз),дневна,1,26,0,0
29,ВЪЗРАЖДАНЕ,"30 СРЕДНО УЧИЛИЩЕ ""БРАТЯ МИЛАДИНОВИ"", ГР.СОФИЯ",2602,"Природни науки - АЕ интензивно, ИЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЗО + 1 * ЧЕз),дневна,1,26,0,0
30,ВЪЗРАЖДАНЕ,"32. СРЕДНО УЧИЛИЩЕ С ИЗУЧАВАНЕ НА ЧУЖДИ  ЕЗИЦИ ""СВЕТИ КЛИМЕНТ ОХРИДСКИ"", ГР.СОФИЯ",2771,"Чужди езици - АЕ интензивно, НЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),дневна,1,0,13,13
31,ВЪЗРАЖДАНЕ,"32. СРЕДНО УЧИЛИЩЕ С ИЗУЧАВАНЕ НА ЧУЖДИ  ЕЗИЦИ ""СВЕТИ КЛИМЕНТ ОХРИДСКИ"", ГР.СОФИЯ",2773,"Чужди езици - АЕ интензивно, ИЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),дневна,1,0,13,13
32,ВЪЗРАЖДАНЕ,"32. СРЕДНО УЧИЛИЩЕ С ИЗУЧАВАНЕ НА ЧУЖДИ  ЕЗИЦИ ""СВЕТИ КЛИМЕНТ ОХРИДСКИ"", ГР.СОФИЯ",2775,"Чужди езици - АЕ интензивно, ФЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),дневна,1,0,13,13
33,ВЪЗРАЖДАНЕ,"32. СРЕДНО УЧИЛИЩЕ С ИЗУЧАВАНЕ НА ЧУЖДИ  ЕЗИЦИ ""СВЕТИ КЛИМЕНТ ОХРИДСКИ"", ГР.СОФИЯ",2777,"Хуманитарни науки - АЕ интензивно, РЕ; БЕЛ и ИЦ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),дневна,1,0,13,13
34,ВЪЗРАЖДАНЕ,"32. СРЕДНО УЧИЛИЩЕ С ИЗУЧАВАНЕ НА ЧУЖДИ  ЕЗИЦИ ""СВЕТИ КЛИМЕНТ ОХРИДСКИ"", ГР.СОФИЯ",3371,"Софтуерни и хардуерни науки - АЕ интензивно, НЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),дневна,1,26,0,0
35,ВЪЗРАЖДАНЕ,"32. СРЕДНО УЧИЛИЩЕ С ИЗУЧАВАНЕ НА ЧУЖДИ  ЕЗИЦИ ""СВЕТИ КЛИМЕНТ ОХРИДСКИ"", ГР.СОФИЯ",3372,"Природни науки - АЕ интензивно, ИЕ, БЗО и ХООС",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),дневна,1,26,0,0
36,ВЪЗРАЖДАНЕ,"91.НЕМСКА ЕЗИКОВА ГИМНАЗИЯ Професор Константин Гълъбов"", ГР.СОФИЯ",2644,"Чужди езици - НЕ интензивно, АЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),дневна,7,0,91,91
37,ВЪЗРАЖДАНЕ,"134. средно училище  ""Димчо Дебелянов"", ГР.СОФИЯ",1952,"Чужди езици - АЕ интензивно, Иврит",профилирана,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * ЧЕз),дневна,1,26,0,0
38,ВЪЗРАЖДАНЕ,"134. средно училище  ""Димчо Дебелянов"", ГР.СОФИЯ",1961,"Природни науки - АЕ интензивно, Иврит",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЗО + 1 * ХООС),дневна,1,26,0,0
39,ВЪЗРАЖДАНЕ,"134. средно училище  ""Димчо Дебелянов"", ГР.СОФИЯ",1968,"Софтуерни и хардуерни науки - АЕ интензивно, Иврит",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),дневна,1,26,0,0
40,ВЪЗРАЖДАНЕ,"НАЦИОНАЛНА ПРОФЕСИОНАЛНА ГИМНАЗИЯ  ПО ПРЕЦИЗНА ТЕХНИКА И ОПТИКА ""М. В. Ломоносов"", ГР.СОФИЯ",317,Медицинска техника - НЕ,професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),дневна,1,26,0,0
41,ВЪЗРАЖДАНЕ,"НАЦИОНАЛНА ПРОФЕСИОНАЛНА ГИМНАЗИЯ  ПО ПРЕЦИЗНА ТЕХНИКА И ОПТИКА ""М. В. Ломоносов"", ГР.СОФИЯ",319,Измервателна и организационна техника - АЕ,професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),дневна,1,26,0,0
42,ВЪЗРАЖДАНЕ,"НАЦИОНАЛНА ПРОФЕСИОНАЛНА ГИМНАЗИЯ  ПО ПРЕЦИЗНА ТЕХНИКА И ОПТИКА ""М. В. Ломоносов"", ГР.СОФИЯ",321,"Кинотехника, аудио- и видеосистеми - АЕ",професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),дневна,1,26,0,0
43,ВЪЗРАЖДАНЕ,"НАЦИОНАЛНА ПРОФЕСИОНАЛНА ГИМНАЗИЯ  ПО ПРЕЦИЗНА ТЕХНИКА И ОПТИКА ""М. В. Ломоносов"", ГР.СОФИЯ",324,Очна оптика - НЕ,професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),дневна,1,26,0,0
44,ВЪЗРАЖДАНЕ,"НАЦИОНАЛНА ПРОФЕСИОНАЛНА ГИМНАЗИЯ  ПО ПРЕЦИЗНА ТЕХНИКА И ОПТИКА ""М. В. Ломоносов"", ГР.СОФИЯ",325,Лазерна и оптична техника - АЕ,професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),дневна,1,26,0,0
45,ВЪЗРАЖДАНЕ,"НАЦИОНАЛНА ПРОФЕСИОНАЛНА ГИМНАЗИЯ  ПО ПРЕЦИЗНА ТЕХНИКА И ОПТИКА ""М. В. Ломоносов"", ГР.СОФИЯ",328,Компютърна техника и технологии - АЕ,професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),дневна,1,26,0,0
46,ВЪЗРАЖДАНЕ,"НАЦИОНАЛНА ПРОФЕСИОНАЛНА ГИМНАЗИЯ  ПО ПРЕЦИЗНА ТЕХНИКА И ОПТИКА ""М. В. Ломоносов"", ГР.СОФИЯ",3955,Програмиране на изкуствен интелект - АЕ,професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),дневна,1,26,0,0
